Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage,Source_File
000:01:44.184000,15.4.csv,Audio File 15.mp3,-0.774193548,0.563032258,Yellow,Audio File 15,129.1992188,46.14637571,162.6953125,-0.1,0.324166112,-20.1905327,104.184,-14.35546875,14.35546875,23.53300876,-10.0,10.0,10.0,-0.147680062,0.147680062,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.4816537468827568,0.3095744680924513,15.csv
000:01:47.351000,15.8.csv,Audio File 15.mp3,-0.067457443,0.758058674,Yellow,Audio File 15,107.6660156,18.06356872,126.8066406,-0.166666667,0.256839089,-6.799243172,107.351,-21.53320313,21.53320313,4.228383179,-16.66666667,16.66666667,16.66666667,0.195026416,0.195026416,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.4511627907895496,0.2677304964407688,15.csv
000:01:47.982000,15.8.csv,Audio File 15.mp3,-0.054522171,0.851192632,Yellow,Audio File 15,143.5546875,18.06356872,126.8066406,0.333333333,0.189512067,56.87586668,107.982,35.88867188,35.88867188,100.9114261,33.33333333,33.33333333,33.33333333,0.093133958,0.093133958,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.6950904394077675,0.5815602836714727,15.csv
000:01:50.627000,15.18.csv,Audio File 15.mp3,-0.087149692,0.764866712,Yellow,Audio File 15,107.6660156,20.72033437,119.6289063,-0.25,0.152701498,-13.56849598,110.627,-35.88867188,35.88867188,-26.63302936,-25.0,25.0,25.0,-0.08632592,0.08632592,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.3901808786456152,0.2154255319232401,15.csv
000:01:50.822000,15.2.csv,Audio File 15.mp3,-0.345528233,0.701681363,Yellow,Audio File 15,107.6660156,20.72033437,119.6289063,0.0,0.162953289,0.0,110.822,0.0,0.0,69.58203068,0.0,0.0,0.0,-0.06318535,0.06318535,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:51.921000,15.2.csv,Audio File 15.mp3,-0.246946711,0.765211676,Yellow,Audio File 15,107.6660156,0.0,107.6660156,0.0,0.115470054,0.0,111.921,0.0,0.0,0.0,0.0,0.0,0.0,0.063530314,0.063530314,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:52.520000,15.2.csv,Audio File 15.mp3,-0.126458185,0.830932691,Yellow,Audio File 15,143.5546875,20.72033437,119.6289063,0.333333333,0.115470054,59.91431031,112.52,35.88867188,35.88867188,100.0238903,33.33333333,33.33333333,33.33333333,0.065721014,0.065721014,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.6950904394077675,0.5815602836714727,15.csv
000:01:52.696000,15.4.csv,Audio File 15.mp3,-0.793548387,0.68883871,Yellow,Audio File 15,143.5546875,20.72033437,131.5917969,0.0,0.110221415,0.0,112.696,0.0,0.0,-340.4222177,0.0,0.0,0.0,-0.142093981,0.142093981,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:53.221000,15.4.csv,Audio File 15.mp3,-0.816129032,0.753354839,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.110221415,0.0,113.221,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.064516129,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:53.438000,15.2.csv,Audio File 15.mp3,-0.119886084,0.8747467,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.052486388,0.0,113.438,0.0,0.0,0.0,0.0,0.0,0.0,0.121391862,0.121391862,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:53.603000,15.20.csv,Audio File 15.mp3,0.095453044,0.670923704,Green,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.0,0.0,113.603,0.0,0.0,0.0,0.0,0.0,0.0,-0.203822997,0.203822997,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:54.236000,15.17.csv,Audio File 15.mp3,-0.106679035,0.652572991,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.0,0.0,114.236,0.0,0.0,0.0,0.0,0.0,0.0,-0.018350713,0.018350713,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:54.254000,15.12.csv,Audio File 15.mp3,-0.062265566,0.743485871,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.0,0.0,114.254,0.0,0.0,0.0,0.0,0.0,0.0,0.090912881,0.090912881,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:54.277000,15.20.csv,Audio File 15.mp3,0.130683695,0.732577342,Green,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.0,0.0,114.277,0.0,0.0,0.0,0.0,0.0,0.0,-0.010908529,0.010908529,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:54.620000,15.20.csv,Audio File 15.mp3,0.187933502,0.838269294,Green,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.0,0.0,114.62,0.0,0.0,0.0,0.0,0.0,0.0,0.105691952,0.105691952,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:54.797000,15.17.csv,Audio File 15.mp3,-0.096914364,0.716043355,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.0,0.0,114.797,0.0,0.0,0.0,0.0,0.0,0.0,-0.122225939,0.122225939,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:55.273000,15.20.csv,Audio File 15.mp3,0.14829902,0.965980403,Green,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.0,0.0,115.273,0.0,0.0,0.0,0.0,0.0,0.0,0.249937048,0.249937048,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:01:57.109000,15.5.csv,Audio File 15.mp3,-0.187096774,0.914645161,Yellow,Audio File 15,139.6748311,2.240036148,142.261402,-0.027027027,0.005248639,-2.113211557,117.109,-3.879856419,3.879856419,-1.150986687,-2.702702703,2.702702703,2.702702703,-0.051335242,0.051335242,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.5261540611496078,0.3553766532539853,15.csv
000:01:58.360000,15.4.csv,Audio File 15.mp3,-0.832258065,0.814645161,Yellow,Audio File 15,143.5546875,2.240036148,142.261402,0.027777778,0.010497278,3.101404012,118.36,3.879856419,3.879856419,4.168357769,2.777777778,2.777777778,2.777777778,-0.1,0.1,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5591172569037748,0.3897754137194704,15.csv
000:02:03.067000,15.14.csv,Audio File 15.mp3,-0.064839712,0.741480252,Yellow,Audio File 15,143.5546875,2.240036148,142.261402,0.0,0.015745916,0.0,123.067,0.0,0.0,-0.658891866,0.0,0.0,0.0,-0.073164909,0.073164909,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:04.023000,15.4.csv,Audio File 15.mp3,-0.890322581,0.846903226,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.010497278,0.0,124.023,0.0,0.0,0.0,0.0,0.0,0.0,0.105422973,0.105422973,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:11.436000,15.10.csv,Audio File 15.mp3,-0.124423963,0.74459074,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.005248639,0.0,131.436,0.0,0.0,0.0,0.0,0.0,0.0,-0.102312486,0.102312486,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:11.556000,15.9.csv,Audio File 15.mp3,-0.082729866,0.650230415,Yellow,Audio File 15,109.9567819,19.39775983,132.3553856,-0.234042553,0.048852715,-279.9825465,131.556,-33.59790559,33.59790559,-2333.187888,-23.40425532,23.40425532,23.40425532,-0.094360325,0.094360325,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.3999120348392481,0.2254413761912186,15.csv
000:02:11.611000,15.4.csv,Audio File 15.mp3,-0.870967742,0.798516129,Yellow,Audio File 15,109.9567819,19.39775983,121.1560838,0.0,0.102221227,0.0,131.611,0.0,0.0,5090.591755,0.0,0.0,0.0,0.148285714,0.148285714,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:12.173000,15.4.csv,Audio File 15.mp3,-0.883870968,0.621096774,Yellow,Audio File 15,109.9567819,0.0,109.9567819,0.0,0.102221227,0.0,132.173,0.0,0.0,0.0,0.0,0.0,0.0,-0.177419355,0.177419355,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:12.792000,15.4.csv,Audio File 15.mp3,-0.877419355,0.414645161,Yellow,Audio File 15,143.5546875,19.39775983,121.1560838,0.305555556,0.106737025,54.277715,132.792,33.59790559,33.59790559,87.68613086,30.55555556,30.55555556,30.55555556,-0.206451613,0.206451613,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.6853592832141345,0.5641252955408071,15.csv
000:02:13.398000,15.4.csv,Audio File 15.mp3,-0.906451613,0.343677419,Yellow,Audio File 15,143.5546875,19.39775983,132.3553856,0.0,0.102221227,0.0,133.398,0.0,0.0,-89.56718647,0.0,0.0,0.0,-0.070967742,0.070967742,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:13.914000,15.19.csv,Audio File 15.mp3,-0.102719366,0.785577452,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.102221227,0.0,133.914,0.0,0.0,0.0,0.0,0.0,0.0,0.441900033,0.441900033,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:14.256000,15.9.csv,Audio File 15.mp3,-0.067368883,0.430787799,Yellow,Audio File 15,143.5546875,0.0,143.5546875,0.0,0.048852715,0.0,134.256,0.0,0.0,0.0,0.0,0.0,0.0,-0.354789653,0.354789653,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:14.853000,15.4.csv,Audio File 15.mp3,-0.867741935,0.269483871,Yellow,Audio File 15,147.65625,2.368038213,144.921875,0.028571429,0.005446701,6.870288945,134.853,4.1015625,4.1015625,11.50802168,2.857142857,2.857142857,2.857142857,-0.161303928,0.161303928,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5600590624963868,0.3902735562365928,15.csv
000:02:16.330000,15.4.csv,Audio File 15.mp3,-0.838709677,0.430774194,Yellow,Audio File 15,151.9990809,4.222771101,147.7366728,0.029411765,0.014974398,2.940305269,136.33,4.342830882,4.342830882,-2.660787864,2.941176471,2.941176471,2.941176471,0.161290323,0.161290323,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5610839685813402,0.3908010012606297,15.csv
000:02:16.387000,15.3.csv,Audio File 15.mp3,-0.897815023,0.969462969,Yellow,Audio File 15,151.9990809,2.507334579,150.5514706,0.0,0.020525843,0.0,136.387,0.0,0.0,-51.58430297,0.0,0.0,0.0,0.538688776,0.538688776,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:17.004000,15.20.csv,Audio File 15.mp3,0.130683695,0.719365848,Green,Audio File 15,135.9991776,9.237548449,146.6657798,-0.105263158,0.036073698,-25.93177188,137.004,-15.99990325,15.99990325,-42.0288037,-10.52631579,10.52631579,10.52631579,-0.250097121,0.250097121,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.4746682027704857,0.3062709966446141,15.csv
000:02:17.021000,15.6.csv,Audio File 15.mp3,-0.073725401,0.767254579,Yellow,Audio File 15,135.9991776,9.237548449,141.3324787,0.0,0.048332803,0.0,137.021,0.0,0.0,1525.398346,0.0,0.0,0.0,0.047888731,0.047888731,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:17.284000,15.1.csv,Audio File 15.mp3,-0.722755013,0.884208079,Yellow,Audio File 15,135.9991776,0.0,135.9991776,0.0,0.042781358,0.0,137.284,0.0,0.0,0.0,0.0,0.0,0.0,0.1169535,0.1169535,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:17.311000,15.4.csv,Audio File 15.mp3,-0.925806452,0.634,Yellow,Audio File 15,135.9991776,0.0,135.9991776,0.0,0.021786803,0.0,137.311,0.0,0.0,0.0,0.0,0.0,0.0,-0.250208079,0.250208079,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:17.496000,15.20.csv,Audio File 15.mp3,0.143895189,0.556424089,Green,Audio File 15,135.9991776,0.0,135.9991776,0.0,0.0,0.0,137.496,0.0,0.0,0.0,0.0,0.0,0.0,-0.077575911,0.077575911,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:17.542000,15.15.csv,Audio File 15.mp3,-0.131386124,0.307763572,Yellow,Audio File 15,129.1992188,3.925958091,133.7325247,-0.05,0.009785598,-147.8251931,137.542,-6.799958882,6.799958882,-3213.591154,-5.0,5.0,5.0,-0.248660517,0.248660517,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.5137494901146179,0.3409574468155217,15.csv
000:02:17.595000,15.4.csv,Audio File 15.mp3,-0.929032258,0.804967742,Yellow,Audio File 15,129.1992188,3.925958091,131.4658717,0.0,0.019739913,0.0,137.595,0.0,0.0,2789.154586,0.0,0.0,0.0,0.49720417,0.49720417,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:17.850000,15.15.csv,Audio File 15.mp3,-0.114541749,0.156164199,Yellow,Audio File 15,129.1992188,0.0,129.1992188,0.0,0.019739913,0.0,137.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.648803543,0.648803543,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:17.953000,15.20.csv,Audio File 15.mp3,0.14829902,0.42871298,Green,Audio File 15,129.1992188,0.0,129.1992188,0.0,0.009954315,0.0,137.953,0.0,0.0,0.0,0.0,0.0,0.0,0.272548781,0.272548781,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:18.269000,15.20.csv,Audio File 15.mp3,0.126279863,0.323021028,Green,Audio File 15,129.1992188,0.0,129.1992188,0.0,0.0,0.0,138.269,0.0,0.0,0.0,0.0,0.0,0.0,-0.105691952,0.105691952,Small Change (0-5%),No Change,0.5426356590266913,0.3723404255385921,15.csv
000:02:18.595000,15.15.csv,Audio File 15.mp3,-0.178550373,-0.049337174,Red,Audio File 15,126.0480183,1.819346432,128.1488186,-0.024390244,0.004732379,-9.666259072,138.595,-3.151200457,3.151200457,-29.65110145,-2.43902439,2.43902439,2.43902439,-0.372358202,0.372358202,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.5292493856305892,0.3570316554313081,15.csv
000:00:01.864000,14.7.csv,Audio File 14.mp3,0.296983538,-0.388428966,Blue,Audio File 14,143.5546875,0.0,0.0,0.0,0.0,0.0,1.864,0.0,0.0,,0.0,0.0,0.0,0.30761436,0.30761436,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:01.991000,14.19.csv,Audio File 14.mp3,-0.085104041,0.072156776,Yellow,Audio File 14,143.5546875,0.0,143.5546875,0.0,0.0,0.0,1.991,0.0,0.0,0.0,0.0,0.0,0.0,0.460585742,0.460585742,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:02.231000,14.17.csv,Audio File 14.mp3,-0.097697374,-0.096501423,Red,Audio File 14,143.5546875,0.0,143.5546875,0.0,0.0,0.0,2.231,0.0,0.0,0.0,0.0,0.0,0.0,-0.1686582,0.1686582,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:02.403000,14.20.csv,Audio File 14.mp3,0.064626225,0.204117582,Green,Audio File 14,143.5546875,0.0,143.5546875,0.0,0.0,0.0,2.403,0.0,0.0,0.0,0.0,0.0,0.0,0.300619006,0.300619006,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:02.781000,14.5.csv,Audio File 14.mp3,0.148387097,0.056580645,Green,Audio File 14,117.4538352,15.06933409,134.8544034,-0.181818182,0.037248404,-69.04987374,2.781,-26.10085227,26.10085227,-182.6716236,-18.18181818,18.18181818,18.18181818,-0.147536937,0.147536937,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.4065656565632122,0.2929292929330127,14.csv
000:00:02.874000,14.19.csv,Audio File 14.mp3,0.038203237,0.133810415,Green,Audio File 14,117.4538352,15.06933409,126.1541193,0.0,0.077065664,0.0,2.874,0.0,0.0,742.4717606,0.0,0.0,0.0,0.07722977,0.07722977,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:02.991000,14.4.csv,Audio File 14.mp3,0.077419355,0.401741935,Green,Audio File 14,117.4538352,0.0,117.4538352,0.0,0.077065664,0.0,2.991,0.0,0.0,0.0,0.0,0.0,0.0,0.26793152,0.26793152,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:03.004000,14.1.csv,Audio File 14.mp3,-0.025953557,0.31436377,Yellow,Audio File 14,117.4538352,0.0,117.4538352,0.0,0.03981726,0.0,3.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.087378165,0.087378165,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:03.172000,14.8.csv,Audio File 14.mp3,0.194029078,-0.43198634,Blue,Audio File 14,117.4538352,0.0,117.4538352,0.0,0.0,0.0,3.172,0.0,0.0,0.0,0.0,0.0,0.0,-0.74635011,0.74635011,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:03.370000,14.6.csv,Audio File 14.mp3,0.328928713,-0.665664757,Blue,Audio File 14,117.4538352,0.0,117.4538352,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.233678417,0.233678417,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:03.399000,14.3.csv,Audio File 14.mp3,0.258315073,-0.268487343,Blue,Audio File 14,117.4538352,0.0,117.4538352,0.0,0.0,0.0,3.399,0.0,0.0,0.0,0.0,0.0,0.0,0.397177415,0.397177415,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:03.982000,14.2.csv,Audio File 14.mp3,-0.003246753,0.258116883,Yellow,Audio File 14,172.265625,31.64560158,135.7244318,0.466666667,0.077720229,94.01679206,3.982,54.81178977,54.81178977,161.2637943,46.66666667,46.66666667,46.66666667,0.526604226,0.526604226,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.928712121171598,0.8899470899382245,14.csv
000:00:04.573000,14.10.csv,Audio File 14.mp3,0.130129471,-0.152929559,Blue,Audio File 14,132.5120192,28.31792829,140.7438265,-0.230769231,0.144787536,-67.26498438,4.573,-39.75360577,39.75360577,-272.8964068,-23.07692308,23.07692308,23.07692308,-0.411046442,0.411046442,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.3184615384370162,0.2478632478239045,14.csv
000:00:04.615000,14.4.csv,Audio File 14.mp3,0.0,0.643677419,Green,Audio File 14,132.5120192,22.95175499,145.7632212,0.0,0.197273924,0.0,4.615,0.0,0.0,1601.547247,0.0,0.0,0.0,0.796606978,0.796606978,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:04.849000,14.6.csv,Audio File 14.mp3,0.483941095,-0.467173293,Blue,Audio File 14,132.5120192,0.0,132.5120192,0.0,0.119553695,0.0,4.849,0.0,0.0,0.0,0.0,0.0,0.0,-1.110850712,1.110850712,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:05.019000,14.13.csv,Audio File 14.mp3,-0.02064445,0.020338152,Yellow,Audio File 14,132.5120192,0.0,132.5120192,0.0,0.052486388,0.0,5.019,0.0,0.0,0.0,0.0,0.0,0.0,0.487511445,0.487511445,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:05.168000,14.12.csv,Audio File 14.mp3,-0.12728182,0.150837709,Yellow,Audio File 14,132.5120192,0.0,132.5120192,0.0,0.0,0.0,5.168,0.0,0.0,0.0,0.0,0.0,0.0,0.130499557,0.130499557,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:05.451000,14.18.csv,Audio File 14.mp3,-0.048695295,0.21115677,Yellow,Audio File 14,132.5120192,0.0,132.5120192,0.0,0.0,0.0,5.451,0.0,0.0,0.0,0.0,0.0,0.0,0.060319061,0.060319061,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:05.463000,14.17.csv,Audio File 14.mp3,0.114541749,0.018040325,Green,Audio File 14,132.5120192,0.0,132.5120192,0.0,0.0,0.0,5.463,0.0,0.0,0.0,0.0,0.0,0.0,-0.193116445,0.193116445,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:05.918000,14.13.csv,Audio File 14.mp3,0.003859348,0.17716246,Green,Audio File 14,117.4538352,8.693846588,127.4926246,-0.113636364,0.022730326,-33.0949099,5.918,-15.058184,15.058184,-72.73606571,-11.36363636,11.36363636,11.36363636,0.159122135,0.159122135,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.4778263403284669,0.3556998557175245,14.csv
000:00:05.933000,14.12.csv,Audio File 14.mp3,0.040260065,0.353388347,Green,Audio File 14,117.4538352,8.693846588,122.4732299,0.0,0.046392222,0.0,5.933,0.0,0.0,2206.327327,0.0,0.0,0.0,0.176225887,0.176225887,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:06.170000,14.17.csv,Audio File 14.mp3,0.148230498,0.119106574,Green,Audio File 14,117.4538352,0.0,117.4538352,0.0,0.046392222,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.234281773,0.234281773,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:06.546000,14.2.csv,Audio File 14.mp3,0.021103896,0.36038961,Green,Audio File 14,120.1853198,1.577023335,118.3643301,0.023255814,0.028103052,7.264586543,6.546,2.73148454,2.73148454,19.32070889,2.325581395,2.325581395,2.325581395,0.241283036,0.241283036,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5926268498721302,0.4817275747262089,14.csv
000:00:06.634000,14.13.csv,Audio File 14.mp3,0.050416565,0.316834109,Green,Audio File 14,120.1853198,1.577023335,119.2748249,0.0,0.00884841,0.0,6.634,0.0,0.0,-82.55211981,0.0,0.0,0.0,-0.043555501,0.043555501,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:06.869000,14.14.csv,Audio File 14.mp3,-0.057211511,0.220855503,Yellow,Audio File 14,120.1853198,0.0,120.1853198,0.0,0.00884841,0.0,6.869,0.0,0.0,0.0,0.0,0.0,0.0,-0.095978606,0.095978606,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:06.986000,14.11.csv,Audio File 14.mp3,-0.090326984,-0.205805014,Red,Audio File 14,120.1853198,0.0,120.1853198,0.0,0.004407254,0.0,6.986,0.0,0.0,0.0,0.0,0.0,0.0,-0.426660517,0.426660517,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:07.090000,14.6.csv,Audio File 14.mp3,0.544433732,-0.338626439,Blue,Audio File 14,120.1853198,0.0,120.1853198,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.132821425,0.132821425,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
000:00:07.107000,14.17.csv,Audio File 14.mp3,0.158337123,0.206697323,Green,Audio File 14,120.1853198,0.0,120.1853198,0.0,0.0,0.0,7.107,0.0,0.0,0.0,0.0,0.0,0.0,0.545323762,0.545323762,Small Change (0-5%),No Change,0.5749999999790271,0.4603174602970017,14.csv
