Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category
000:03:27.093000,16.4.csv,Audio File 16.mp3,0.906451613,0.266258065,Green,Audio File 16,156.25,18.04219591,135.4166667,0.25,0.044411559,43.82889201,207.093,31.25,31.25,61.47109678,25,25,25,-0.525579727,0.525579727,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:03:27.116000,16.10.csv,Audio File 16.mp3,0.270572745,0.13892912,Green,Audio File 16,156.25,18.04219591,145.8333333,0,0.085650864,0,207.116,0,0,-1905.604,0,0,0,-0.127328944,0.127328944,Small Change (0-5%),No Change
000:03:27.237000,16.3.csv,Audio File 16.mp3,0.252970623,0.912636061,Green,Audio File 16,156.25,0,156.25,0,0.085650864,0,207.237,0,0,0,0,0,0,0.773706941,0.773706941,Small Change (0-5%),No Change
000:03:28.046000,16.10.csv,Audio File 16.mp3,0.257406188,0.285955673,Green,Audio File 16,133.9285714,12.88728279,148.8095238,-0.142857143,0.070106818,-27.59138266,208.046,-22.32142857,22.32142857,-34.10554099,-14.28571429,14.28571429,14.28571429,-0.626680388,0.626680388,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal
000:03:28.165000,16.14.csv,Audio File 16.mp3,0.197323304,0.373023017,Green,Audio File 16,133.9285714,12.88728279,141.3690476,0,0.05925437,0,208.165,0,0,231.8603585,0,0,0,0.087067344,0.087067344,Small Change (0-5%),No Change
000:03:28.527000,16.1.csv,Audio File 16.mp3,0.648685281,0.513483329,Green,Audio File 16,127.8409091,3.514713489,131.8993506,-0.045454545,0.068136682,-16.81674679,208.527,-6.087662338,6.087662338,-46.45510163,-4.545454545,4.545454545,4.545454545,0.140460312,0.140460312,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
000:03:29.364000,16.14.csv,Audio File 16.mp3,0.195180232,0.081565299,Green,Audio File 16,127.8409091,3.514713489,129.8701299,0,0.048290266,0,209.364,0,0,20.0916927,0,0,0,-0.431918029,0.431918029,Small Change (0-5%),No Change
000:03:29.765000,16.7.csv,Audio File 16.mp3,0.313721745,0.203972498,Green,Audio File 16,160.7142857,18.97945284,138.7987013,0.257142857,0.063483694,81.97849532,209.765,32.87337662,32.87337662,204.4351504,25.71428571,25.71428571,25.71428571,0.122407199,0.122407199,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:03:30.416000,16.7.csv,Audio File 16.mp3,0.297993529,0.361254662,Green,Audio File 16,160.7142857,18.97945284,149.7564935,0,0.096846524,0,210.416,0,0,-125.9270281,0,0,0,0.157282164,0.157282164,Small Change (0-5%),No Change
000:03:30.682000,16.5.csv,Audio File 16.mp3,0.296774194,0.801741935,Green,Audio File 16,133.9285714,15.46473935,151.7857143,-0.166666667,0.121787207,-100.698174,210.682,-26.78571429,26.78571429,-378.5645639,-16.66666667,16.66666667,16.66666667,0.440487273,0.440487273,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:03:30.950000,16.7.csv,Audio File 16.mp3,0.235080663,0.50280861,Green,Audio File 16,133.9285714,15.46473935,142.8571429,0,0.112291314,0,210.95,0,0,375.7394552,0,0,0,-0.298933325,0.298933325,Small Change (0-5%),No Change
000:03:31.580000,16.1.csv,Audio File 16.mp3,0.666034156,0.643599892,Green,Audio File 16,130.8139535,1.798225506,132.8903654,-0.023255814,0.074556721,-4.943838,211.58,-3.11461794,3.11461794,-7.847361905,-2.325581395,2.325581395,2.325581395,0.140791281,0.140791281,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
000:03:31.650000,16.6.csv,Audio File 16.mp3,0.419667669,0.137753077,Green,Audio File 16,130.8139535,1.798225506,131.8521595,0,0.045141006,0,211.65,0,0,70.62625715,0,0,0,-0.505846815,0.505846815,Small Change (0-5%),No Change
000:03:31.804000,16.4.csv,Audio File 16.mp3,0.970967742,0.382387097,Green,Audio File 16,130.8139535,0,130.8139535,0,0.009056614,0,211.804,0,0,0,0,0,0,0.24463402,0.24463402,Small Change (0-5%),No Change
000:03:32.414000,16.6.csv,Audio File 16.mp3,0.406434904,0.296546249,Green,Audio File 16,130.8139535,0,130.8139535,0,0.004546065,0,212.414,0,0,0,0,0,0,-0.085840848,0.085840848,Small Change (0-5%),No Change
000:03:34.004000,16.3.csv,Audio File 16.mp3,0.438244883,0.910854578,Green,Audio File 16,133.9285714,1.798225506,131.8521595,0.023809524,0.004546065,1.958879208,214.004,3.11461794,3.11461794,1.231999502,2.380952381,2.380952381,2.380952381,0.614308329,0.614308329,Small Change (0-5%),Increase in Tempo → Increase in Arousal
000:03:35.517000,16.4.csv,Audio File 16.mp3,0.870967742,0.537225806,Green,Audio File 16,133.9285714,1.798225506,132.8903654,0,0.009056614,0,215.517,0,0,-1.294698749,0,0,0,-0.373628771,0.373628771,Small Change (0-5%),No Change
000:03:35.519000,16.3.csv,Audio File 16.mp3,0.668056224,0.917980511,Green,Audio File 16,133.9285714,0,133.9285714,0,0.009056614,0,215.519,0,0,0,0,0,0,0.380754704,0.380754704,Small Change (0-5%),No Change
000:03:35.888000,16.4.csv,Audio File 16.mp3,0.890322581,0.698516129,Green,Audio File 16,133.9285714,0,133.9285714,0,0.004510549,0,215.888,0,0,0,0,0,0,-0.219464382,0.219464382,Small Change (0-5%),No Change
000:03:35.964000,16.19.csv,Audio File 16.mp3,0.331168831,0.266233766,Green,Audio File 16,133.9285714,0,133.9285714,0,0,0,215.964,0,0,0,0,0,0,-0.432282363,0.432282363,Small Change (0-5%),No Change
000:03:36.146000,16.1.csv,Audio File 16.mp3,0.692057468,0.732512876,Green,Audio File 16,133.9285714,0,133.9285714,0,0,0,216.146,0,0,0,0,0,0,0.46627911,0.46627911,Small Change (0-5%),No Change
000:03:36.235000,16.2.csv,Audio File 16.mp3,0.47355756,0.431804405,Green,Audio File 16,133.9285714,0,133.9285714,0,0,0,216.235,0,0,0,0,0,0,-0.300708471,0.300708471,Small Change (0-5%),No Change
000:03:36.439000,16.4.csv,Audio File 16.mp3,0.916129032,0.798516129,Green,Audio File 16,133.9285714,0,133.9285714,0,0,0,216.439,0,0,0,0,0,0,0.366711724,0.366711724,Small Change (0-5%),No Change
000:03:36.651000,16.6.csv,Audio File 16.mp3,0.374298191,0.423202707,Green,Audio File 16,244.5652174,63.87609733,170.8074534,0.826086957,0.124655172,521.8709715,216.651,110.636646,110.636646,2461.655526,82.60869565,82.60869565,82.60869565,-0.375313422,0.375313422,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:03:36.666000,16.2.csv,Audio File 16.mp3,0.47355756,0.521813406,Green,Audio File 16,244.5652174,63.87609733,207.6863354,0,0.227175313,0,216.666,0,0,-34791.3981,0,0,0,0.098610699,0.098610699,Small Change (0-5%),No Change
000:03:36.763000,16.1.csv,Audio File 16.mp3,0.694226078,0.806245595,Green,Audio File 16,244.5652174,0,244.5652174,0,0.227175313,0,216.763,0,0,0,0,0,0,0.284432189,0.284432189,Small Change (0-5%),No Change
000:03:36.768000,16.9.csv,Audio File 16.mp3,0.181586271,0.820037106,Green,Audio File 16,244.5652174,0,244.5652174,0,0.102520141,0,216.768,0,0,0,0,0,0,0.013791511,0.013791511,Small Change (0-5%),No Change
000:03:36.882000,16.19.csv,Audio File 16.mp3,0.327922078,0.392857143,Green,Audio File 16,244.5652174,0,244.5652174,0,0,0,216.882,0,0,0,0,0,0,-0.427179963,0.427179963,Small Change (0-5%),No Change
000:03:37.100000,16.2.csv,Audio File 16.mp3,0.47355756,0.575084039,Green,Audio File 16,244.5652174,0,244.5652174,0,0,0,217.1,0,0,0,0,0,0,0.182226896,0.182226896,Small Change (0-5%),No Change
000:03:37.600000,16.2.csv,Audio File 16.mp3,0.47355756,0.628354672,Green,Audio File 16,130.8139535,65.67432284,206.6481294,-0.465116279,0.105935829,-227.5025278,217.6,-113.7512639,113.7512639,-455.0050556,-46.51162791,46.51162791,46.51162791,0.053270633,0.053270633,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:03:37.696000,16.1.csv,Audio File 16.mp3,0.702900515,0.877809705,Green,Audio File 16,130.8139535,65.67432284,168.7310415,0,0.235677463,0,217.696,0,0,2369.817998,0,0,0,0.249455032,0.249455032,Small Change (0-5%),No Change
000:03:37.803000,16.3.csv,Audio File 16.mp3,0.210215025,0.962517592,Green,Audio File 16,130.8139535,0,130.8139535,0,0.235677463,0,217.803,0,0,0,0,0,0,0.084707888,0.084707888,Small Change (0-5%),No Change
000:03:37.999000,16.2.csv,Audio File 16.mp3,0.47355756,0.694483734,Green,Audio File 16,130.8139535,0,130.8139535,0,0.129741634,0,217.999,0,0,0,0,0,0,-0.268033858,0.268033858,Small Change (0-5%),No Change
000:03:38.365000,16.2.csv,Audio File 16.mp3,0.497437499,0.714689836,Green,Audio File 16,130.8139535,0,130.8139535,0,0,0,218.365,0,0,0,0,0,0,0.020206102,0.020206102,Small Change (0-5%),No Change
000:03:38.437000,16.3.csv,Audio File 16.mp3,0.147863111,0.966080559,Green,Audio File 16,130.8139535,0,130.8139535,0,0,0,218.437,0,0,0,0,0,0,0.251390722,0.251390722,Small Change (0-5%),No Change
000:03:38.857000,16.12.csv,Audio File 16.mp3,0.257329304,0.745917449,Green,Audio File 16,137.195122,3.68416933,132.9410096,0.048780488,0.009237604,15.19325824,218.857,6.381168463,6.381168463,36.17442439,4.87804878,4.87804878,4.87804878,-0.22016311,0.22016311,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:03:38.965000,16.2.csv,Audio File 16.mp3,0.434982274,0.784492735,Green,Audio File 16,137.195122,3.68416933,135.0680658,0,0.018329735,0,218.965,0,0,-140.6783171,0,0,0,0.038575286,0.038575286,Small Change (0-5%),No Change
000:03:40.536000,16.2.csv,Audio File 16.mp3,0.389059314,0.830415695,Green,Audio File 16,127.8409091,5.400657313,134.077051,-0.068181818,0.031756485,-5.954304812,220.536,-9.35421286,9.35421286,-3.790136736,-6.818181818,6.818181818,6.818181818,0.04592296,0.04592296,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:03:41.999000,16.2.csv,Audio File 16.mp3,0.479068315,0.909403185,Green,Audio File 16,125,6.380870658,130.0120103,-0.022222222,0.038878576,-1.941838066,221.999,-2.840909091,2.840909091,2.742629355,-2.222222222,2.222222222,2.222222222,0.078987491,0.078987491,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
000:03:42.533000,16.2.csv,Audio File 16.mp3,0.574588071,0.91491394,Green,Audio File 16,127.8409091,1.640199628,126.8939394,0.022727273,0.03409503,5.320054477,222.533,2.840909091,2.840909091,13.59904971,2.272727273,2.272727273,2.272727273,0.005510755,0.005510755,Small Change (0-5%),Increase in Tempo → Increase in Arousal
000:03:43.374000,16.5.csv,Audio File 16.mp3,0.270967742,0.866258065,Green,Audio File 16,127.8409091,1.640199628,126.8939394,0,0.024976864,0,223.374,0,0,-6.325867393,0,0,0,-0.048655876,0.048655876,Small Change (0-5%),No Change
000:03:43.450000,16.2.csv,Audio File 16.mp3,0.642554051,0.911240104,Green,Audio File 16,127.8409091,0,127.8409091,0,0.008617168,0,223.45,0,0,0,0,0,0,0.044982039,0.044982039,Small Change (0-5%),No Change
000:03:47.433000,16.7.csv,Audio File 16.mp3,0.194636678,0.280366692,Green,Audio File 16,130.8139535,1.716487983,128.8319239,0.023255814,0.00874974,0.746433441,227.433,2.973044397,2.973044397,0.187404831,2.325581395,2.325581395,2.325581395,-0.630873411,0.630873411,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:03:47.450000,16.2.csv,Audio File 16.mp3,0.675618582,0.918587777,Green,Audio File 16,130.8139535,1.716487983,129.8229387,0,0.00884841,0,227.45,0,0,-43.9078495,0,0,0,0.638221085,0.638221085,Small Change (0-5%),No Change
000:03:48.032000,16.7.csv,Audio File 16.mp3,0.239574439,0.136565856,Green,Audio File 16,140.625,5.664410345,134.0843023,0.075,0.022930124,16.85746823,228.032,9.811046512,9.811046512,28.96472205,7.5,7.5,7.5,-0.782021921,0.782021921,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:03:48.416000,16.7.csv,Audio File 16.mp3,0.275524648,-0.108344942,Blue,Audio File 16,140.625,5.664410345,137.3546512,0,0.032235403,0,228.416,0,0,-43.89965686,0,0,0,-0.244910799,0.244910799,Small Change (0-5%),No Change
000:03:51.048000,16.8.csv,Audio File 16.mp3,0.14985015,0.3996374,Green,Audio File 16,148.0263158,4.273151663,143.0921053,0.052631579,0.037782464,2.812050072,231.048,7.401315789,7.401315789,1.068408082,5.263157895,5.263157895,5.263157895,0.507982342,0.507982342,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal
000:03:51.480000,16.8.csv,Audio File 16.mp3,0.1998002,0.703037703,Green,Audio File 16,148.0263158,4.273151663,145.5592105,0,0.033486348,0,231.48,0,0,-6.509375167,0,0,0,0.303400303,0.303400303,Small Change (0-5%),No Change
000:03:53.116000,16.15.csv,Audio File 16.mp3,0.198780811,0.614630268,Green,Audio File 16,140.625,4.273151663,145.5592105,-0.05,0.029525511,-4.524031656,233.116,-7.401315789,7.401315789,-2.765300523,-5,5,5,-0.088407435,0.088407435,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal
000:03:53.881000,16.1.csv,Audio File 16.mp3,0.707237734,0.96238547,Green,Audio File 16,133.9285714,7.051808599,140.8599624,-0.047619048,0.036258711,-8.753501401,233.881,-6.696428571,6.696428571,-5.52871862,-4.761904762,4.761904762,4.761904762,0.347755203,0.347755203,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
000:03:56.001000,16.2.csv,Audio File 16.mp3,0.708683113,0.925935451,Green,Audio File 16,125,7.83902809,133.1845238,-0.066666667,0.046092581,-4.211590296,236.001,-8.928571429,8.928571429,2.142410898,-6.666666667,6.666666667,6.666666667,-0.03645002,0.03645002,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal
000:03:56.766000,16.2.csv,Audio File 16.mp3,0.752769154,0.951652308,Green,Audio File 16,133.9285714,5.154913118,130.952381,0.071428571,0.04942858,11.6713352,236.766,8.928571429,8.928571429,20.76199411,7.142857143,7.142857143,7.142857143,0.025716857,0.025716857,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal
000:03:57.572000,16.11.csv,Audio File 16.mp3,0.284340054,0.313010092,Green,Audio File 16,133.9285714,5.154913118,130.952381,0,0.045862661,0,237.572,0,0,-14.48056477,0,0,0,-0.638642216,0.638642216,Small Change (0-5%),No Change
000:03:58.705000,16.11.csv,Audio File 16.mp3,0.284340054,0.14936114,Green,Audio File 16,127.8409091,3.514713489,131.8993506,-0.045454545,0.035125506,-5.373047076,238.705,-6.087662338,6.087662338,-4.742318691,-4.545454545,4.545454545,4.545454545,-0.163648952,0.163648952,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:03:59.137000,16.11.csv,Audio File 16.mp3,0.284340054,0.071732791,Green,Audio File 16,127.8409091,3.514713489,129.8701299,0,0.031025007,0,239.137,0,0,12.43760897,0,0,0,-0.077628349,0.077628349,Small Change (0-5%),No Change
000:03:59.837000,16.11.csv,Audio File 16.mp3,0.2759478,-0.127583241,Blue,Audio File 16,130.8139535,1.716487983,128.8319239,0.023255814,0.022344566,4.247206282,239.837,2.973044397,2.973044397,6.067437546,2.325581395,2.325581395,2.325581395,-0.199316031,0.199316031,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:04:00.305000,16.11.csv,Audio File 16.mp3,0.2759478,-0.375154732,Blue,Audio File 16,130.8139535,1.716487983,129.8229387,0,0.017869508,0,240.305,0,0,-9.075227098,0,0,0,-0.247571492,0.247571492,Small Change (0-5%),No Change
000:04:00.803000,16.11.csv,Audio File 16.mp3,0.303222626,-0.473763716,Blue,Audio File 16,130.8139535,0,130.8139535,0,0.00884841,0,240.803,0,0,0,0,0,0,-0.098608984,0.098608984,Small Change (0-5%),No Change
000:04:02.115000,16.10.csv,Audio File 16.mp3,0.272767171,0.514175993,Green,Audio File 16,140.625,5.664410345,134.0843023,0.075,0.018488968,7.477931792,242.115,9.811046512,9.811046512,5.699643134,7.5,7.5,7.5,0.987939709,0.987939709,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal
000:04:05.787000,16.3.csv,Audio File 16.mp3,0.167459427,0.809310032,Green,Audio File 16,125,7.897249667,132.1463178,-0.111111111,0.034002182,-4.255174292,245.787,-15.625,15.625,-3.195290328,-11.11111111,11.11111111,11.11111111,0.295134039,0.295134039,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:04:07.836000,16.3.csv,Audio File 16.mp3,0.185274259,0.652539504,Green,Audio File 16,122.2826087,9.8992269,129.3025362,-0.02173913,0.05952173,-1.326203662,247.836,-2.717391304,2.717391304,1.42946346,-2.173913043,2.173913043,2.173913043,-0.156770527,0.156770527,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:04:09.270000,16.3.csv,Audio File 16.mp3,0.183492776,0.550994958,Green,Audio File 16,125,1.568886601,124.0942029,0.022222222,0.049654252,1.894973016,249.27,2.717391304,2.717391304,2.246287781,2.222222222,2.222222222,2.222222222,-0.101544546,0.101544546,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:04:10.020000,16.18.csv,Audio File 16.mp3,0.311688312,-0.090909091,Blue,Audio File 16,130.8139535,4.358327558,126.0321874,0.046511628,0.041260806,7.751937984,250.02,5.813953488,5.813953488,7.809286625,4.651162791,4.651162791,4.651162791,-0.641904049,0.641904049,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:04:10.149000,16.18.csv,Audio File 16.mp3,0.311688312,-0.090909091,Blue,Audio File 16,130.8139535,3.356687612,128.875969,0,0.024423217,0,250.149,0,0,-60.09254252,0,0,0,0,0,Small Change (0-5%),No Change
000:04:10.623000,16.18.csv,Audio File 16.mp3,0.334415584,-0.237012987,Blue,Audio File 16,127.8409091,1.716487983,129.8229387,-0.022727273,0.024616235,-6.272245564,250.623,-2.973044397,2.973044397,-13.23258558,-2.272727273,2.272727273,2.272727273,-0.146103896,0.146103896,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:04:16.917000,16.15.csv,Audio File 16.mp3,0.233236152,0.193214948,Green,Audio File 16,122.2826087,4.330464568,126.9791571,-0.043478261,0.024457127,-0.883110962,256.917,-5.558300395,5.558300395,0.856233651,-4.347826087,4.347826087,4.347826087,0.430227935,0.430227935,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
